"_id","comment_num","content","crawl_time","created_at","image_url","like_num","origin_weibo","repost_num","user_id","video_url","weibo_url"
"Jp9Psjt5L","10","亚美尼亚击落阿塞拜疆无人机现场    #亚美尼亚与阿塞拜疆爆发军事冲突#        爱国文青的微博视频","1609907224","2020-10-14 16:03:33    ",,"8",,"3","6389419854","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4559959786979354&fromWap=1"" ]","https://weibo.com/6389419854/Jp9Psjt5L"
"JpjF0bnwr","0","从明天起，大家出门做好防护，戴口罩，硚口区今天开始排查，十一期间硚口区有一千多人去过青岛，武汉市还不知道共有多少人去过，硚口区各小区又开始管控了。","1609907224","2020-10-15 17:05:17    ",,"0",,"0","1699874965",,"https://weibo.com/1699874965/JpjF0bnwr"
"JpjFldswx","1","外地游客到青岛旅行，健康码不会有变化，不会被隔离[微笑] 东禾-艾灸的微博视频                      原文转发[829]    原文评论[1627]        转发理由:    回复@北海的鱼大玥:从明天起，大家出门做好防护，戴口罩，硚口区今天开始排查，十一期间硚口区有一千多人去过青岛，武汉市还不知道共有多少人去过，硚口区各小区又开始管控了。//@北海的鱼大玥:那就好安排的下周去青岛","1609907225","2020-10-15 17:06:07    ",,"0","Jpa6m42S2","0","1699874965","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4559957748809731&fromWap=1"" ]","https://weibo.com/1699874965/JpjFldswx"
"JpE0J07aM","15","网传重庆一栋大楼有人撒钱！据说是一夫妻吵架，撒了一百多万，好多人捡钱，外卖骑手全部晚点了[汗]#遇见美好生活##谜之微笑# 疯狂匹夫的微博视频","1609907226","2020-10-17 20:53:44    ",,"34",,"6","7319642154","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4561119667224623&fromWap=1"" ]","https://weibo.com/7319642154/JpE0J07aM"
"JpIVkwsGO","0","怎么这么没自信","1609907227","2020-10-18 09:24:11    ","http://wx3.sinaimg.cn/wap180/a3799b35gy1gjt8787fvlj20u019u778.jpg","37",,"548","2742655797",,"https://weibo.com/2742655797/JpIVkwsGO"
"JpE0TDb8x","202","光明乳业做了一条广告：            “请 给 我 光 明 ！”   然后…就没有然后了…… 🙊","1609907228","2020-10-17 20:54:10    ","http://wx1.sinaimg.cn/wap180/cf8904dely1gjsmixec2sj20n011s7a0.jpg","2268",,"83","3481863390",,"https://weibo.com/3481863390/JpE0TDb8x"
"It8CTzL6v","205","【拨开迷雾看世界| 李文亮医生是怎么牺牲的？】http://t.cn/A6PdrAA5  当年同为护士长的邓秋迎和叶欣都在治疗非典病人时被感染，一个使用中医治疗，一个使用抗生素等纯西医治疗；结果一个活下来继续投入抗非典战斗，一个牺牲在战场。 如今李文亮医生采用“抗生素、激素、抗病毒药物”的纯西医治疗方法牺牲了，而同因救治病人被感染的曹丽蓉医生，使用中药自我治疗，康复活下来。#观风察俗# 拨开迷雾看世界| 李文亮医生是怎么牺牲的？","1609907229","2020-02-07 21:36:48    ",,"628",,"380","5041898236",,"https://weibo.com/5041898236/It8CTzL6v"
"JpJGRu6Fs","1","光明乳业一脸懵逼[嘻嘻]","1609907230","2020-10-18 11:21:16    ","http://wx4.sinaimg.cn/wap180/9322dc76ly1gjtbkkzjnuj20f00mxjt3.jpg","0",,"2","2468535414",,"https://weibo.com/2468535414/JpJGRu6Fs"
"JpJzX0ksr","6","#光明乳业广告被罚# 帮你们想了句新广告词“我一直拥有光明”拿走，不谢！","1609907231","2020-10-18 11:04:15    ","http://wx2.sinaimg.cn/wap180/713eb5a5gy1gjtb1j9wrcj20ch0m8jst.jpg","5",,"1","1899935141",,"https://weibo.com/1899935141/JpJzX0ksr"
"JpKPIuv3c","15","#光明牛奶# 这个广告值了！30万值3个亿！故意的？[哈哈][哈哈]","1609907231","2020-10-18 14:15:50    ","http://wx3.sinaimg.cn/wap180/a683a4dbgy1gjtglg3nj9j20g00ho13o.jpg","25",,"1","2793645275",,"https://weibo.com/2793645275/JpKPIuv3c"
"JpRCR6JRS","2","#光明乳业被罚款30万#好像是因为一句广告词导致的被罚款吧。“请给我光明（牛奶）。”就事论事，如果只是此“光明（乳业）”并非那个无限被延伸的彼“光明”，那就没问题了。可是，监管部门把这个意义拓展延伸，并浮想联翩，乃至于扩大到家国乃至世界范围内去诠释，甚至扩展到形而上，包括更高的上层建筑，等等，可能就有了不敢小觑的歧义，甚至这么继续一想，真的还挺吓人，也挺严重的，罪不容赦。尤其，这句“别有用心”的广告词里还暗含某种程度的正话反说，那就让有关部门坐安思危，并意识到守土有责的重任，从而光明乳业撞到枪口上被罚款，也就顺理成章了。当然，企业是否还有别的诸如牛奶质量等问题，也说不好，不敢妄加评论。就这个问题，今后企业和监管方，一方面，这类企业或有某种任性的行为，包括乳业质量等问题，确实需要某种监管；另一方面，有关部门应该重点放在监管乳业是否有利于消费者用户的健康，以及其他产品质量方面的核心问题上，至于广告词，一般来说如果从企业角度去理解，不违背法律法规的情况下，或也能够自圆其说。但过分去过度解读，以至于到了如履薄冰草木皆兵风声鹤唳的地步，那可能就适得其反了。这次罚款事件后，看来各方都得注意，做事一定谨慎再谨慎，安全地生存生活或是目前第一要务吧。","1609907233","2020-10-19 07:33:23    ",,"5",,"0","1227338682",,"https://weibo.com/1227338682/JpRCR6JRS"
"JpTzJ5cbb","2","额？这不是文字狱是啥？还特意钻另一个空子给人家定罪呢。不要脸。妈的，很难不认为这次“外部势力”是蒙牛伊利惹","1609907235","2020-10-19 12:31:10    ","http://wx2.sinaimg.cn/wap180/0084AUaogy1gjuj85dvg1j30u01iqwma.jpg","2",,"0","7396963716",,"https://weibo.com/7396963716/JpTzJ5cbb"
"JpMUgfOTx","662","如果是真事，给这位国航空姐点赞","1609907235","2020-10-18 19:32:32    ","http://wx2.sinaimg.cn/wap180/5d6aa7d0ly1gjtps2w5j3j20c80gb75v.jpg","8613",,"1639","1567270864",,"https://weibo.com/1567270864/JpMUgfOTx"
"JpOiq7Yaq","998","我支持这位空姐。","1609907236","2020-10-18 23:04:48    ","http://wx1.sinaimg.cn/wap180/413eb1faly1gjtvwsktz4j20u016awpd.jpg","13211",,"221","1094627834",,"https://weibo.com/1094627834/JpOiq7Yaq"
"JpWYM52Ld","14","谁说大学没文化？山东大学齐鲁医院开大会，打个字居然能把“抗疫”打成“抗议”。","1609907236","2020-10-19 21:11:07    ","http://wx1.sinaimg.cn/wap180/5613721bgy1gjuy97i40kj218o0qiwhd.jpg","39",,"0","1444114971",,"https://weibo.com/1444114971/JpWYM52Ld"
"JpVzmbd0J","0","我X，真的假的？这是P的吧[汗][汗][汗]#山东大学齐鲁医院#","1609907237","2020-10-19 17:35:45    ","http://wx1.sinaimg.cn/wap180/006pZtpqly1gjus0eebcrj30m80eudgt.jpg","0",,"0","5880856452",,"https://weibo.com/5880856452/JpVzmbd0J"
"Jqtd90T1M","749","师弟是昆明人，他的发小在纽约留学。前几天这位在纽约留学的孩子的爸妈接到中国驻美使领馆的电话并附送一张从昆明赴北京的机票。到了北京，接到的消息是孩子在纽约已经感染新冠病毒去世了，听到了孩子的遗言录音………我很难想象这对中年夫妻所面临的巨大悲痛以及如何用整个下半生来平息这个悲痛。21岁的孩子，就这么没了。那些欢呼群体免疫人以及放任病毒泛滥的政客，都是不折不扣的凶手。可是，我看不到这些凶手会被惩罚的可能性……每每想到这里，就会觉得这个世界好灰暗。","1609907239","2020-10-23 07:14:25    ",,"15297",,"1187","1686096112",,"https://weibo.com/1686096112/Jqtd90T1M"
"JpoP5sclS","31","《中国某航班上录的视频》 来源：网络  这是一个在中国工作的老外拍摄的，他说这是在中国某一个航班上录的视频。  视频里，一个中国女乘客用通气孔进风吹干自己的小裤衩，何等聪明！  但她没有想到这样做是多么的不文明，她的所作所为，没人当面制止。  视频上网后引起了很多议论，很多人说“这就是我们在世界上不被人们喜欢，不被尊重的原因”。  那个女的想到这些了吗？  那位拍摄视频的老外说，关于这些，我不好说什么。但是，的确发生了……  . 西部发展资讯的微博视频","1609907239","2020-10-16 06:13:52    ",,"77",,"27","2393549317","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4560536051056653&fromWap=1"" ]","https://weibo.com/2393549317/JpoP5sclS"
"JqxxlwWTS","779","孙殿英从乾隆头上扯下的辫子，回想当年，一代大帝乾隆爷这辫子是多么的威风凛凛！  在二十世纪二十年代的时候，军阀孙殿英以各种名义对乾隆的清东陵和慈禧定东陵进行了毁灭性的行动——抢劫。当他们这群军阀把陵墓弄开以后就像疯了一样从里面往外搬运那些金银财宝，他们却只看得见那些实实在在的金银财宝却看不见那些字画典籍之类的财富，把那些价值连城的东西就跟丢垃圾一样哪里丢的都是。  就在打开他们棺木的时候那些像土匪一样的士兵看到棺材里面的金银首饰的时候眼睛都在放光一样，就只能看到那些钱财完全想不到那是死人的棺材了，乾隆的辫子被扯下扔到地上被踩踏着，看到慈禧的裤子更值钱就把她的裤子也一样的脱了下来。原本两个艺术品一样的陵墓，经过他们的洗劫，艺术品却变成了废品。  后来过去看热闹的村民进去陵墓一看那里面简直就是一片废墟了，已经没有什么价值了。有人说慈禧嘴里面含着的夜明珠也被人挖走了，可想而知她的裤子都能被偷走，更何况是她嘴里面的夜明珠了。曾经两个人都是那样的风光过，都是历史上大人物，死后却要受到这样待遇。真的是让人感慨万千呀。  清高宗爱新觉罗·弘历（1711年9月25日—1799年2月7日），清朝第六位皇帝，定都北京之后的第四位皇帝。年号“乾隆”，寓意“天道昌隆”。在位六十年，禅位后又继续训政，实际行使最高权力长达六十三年零四个月，是中国历史上实际执掌国家最高权力时间最长的皇帝，也是最长寿的皇帝。  乾隆去世后，被风风光光的葬在清东陵裕陵，当时还有两位皇后和三位皇贵妃跟他同眠。建造这座皇陵，一共用了17年，花费170万两白银。1928年7月，这时候的清朝早已经灭亡十几年了，军阀孙殿英用炮弹轰开了裕陵，里面的所有珍贵陪葬品都被洗劫一空，乾隆身上则是被扒的干干净净。  甚至，孙殿英还命令手下把乾隆尸骨从棺材中拖了出来，任人踩踏。当时的末代皇帝溥仪在听说了这个消息后，跪地哀嚎，从溥仪的早年记载可以看出，他一直视乾隆为楷模。  后来，清朝遗老们组成的善后委员会到乾隆陵墓收尸，发现乾隆的头颅已经被压的粉碎，而其花白的辫子则被展览，其尸骨与其他人的尸骨散落在一起，谁也分不清楚，只好将其聚拢在一起，草草收葬。可怜这位活了89岁的十全老人，死后却落得如此下场，实在令人叹惋。#老湿侃野史#","1609907239","2020-10-23 18:15:11    ","http://wx2.sinaimg.cn/wap180/006d9qwkgy1gjzfnbw34nj30b4083jsv.jpg","7214",,"419","5691136260",,"https://weibo.com/5691136260/JqxxlwWTS"
"JqYVA7KOb","35","孙殿英从乾隆头上扯下的辫子，回想当年，一代大帝乾隆爷这辫子是多么的威风凛凛！  在二十世纪二十年代的时候，军阀孙殿英以各种名义对乾隆的清东陵和慈禧定东陵进行了毁灭性的行动——抢劫。当他们这群军阀把陵墓弄开以后就像疯了一样从里面往外搬运那些金银财宝，他们却只看得见那些实实在在的金银财宝却看不见那些字画典籍之类的财富，把那些价值连城的东西就跟丢垃圾一样哪里丢的都是。  就在打开他们棺木的时候那些像土匪一样的士兵看到棺材里面的金银首饰的时候眼睛都在放光一样，就只能看到那些钱财完全想不到那是死人的棺材了，乾隆的辫子被扯下扔到地上被踩踏着，看到慈禧的裤子更值钱就把她的裤子也一样的脱了下来。原本两个艺术品一样的陵墓，经过他们的洗劫，艺术品却变成了废品。#历史人物#   后来过去看热闹的村民进去陵墓一看那里面简直就是一片废墟了，已经没有什么价值了。有人说慈禧嘴里面含着的夜明珠也被人挖走了，可想而知她的裤子都能被偷走，更何况是她嘴里面的夜明珠了。曾经两个人都是那样的风光过，都是历史上大人物，死后却要受到这样待遇。真的是让人感慨万千呀。  清高宗爱新觉罗·弘历（1711年9月25日—1799年2月7日），清朝第六位皇帝，定都北京之后的第四位皇帝。年号“乾隆”，寓意“天道昌隆”。在位六十年，禅位后又继续训政，实际行使最高权力长达六十三年零四个月，是中国历史上实际执掌国家最高权力时间最长的皇帝，也是最长寿的皇帝。  乾隆去世后，被风风光光的葬在清东陵裕陵，当时还有两位皇后和三位皇贵妃跟他同眠。建造这座皇陵，一共用了17年，花费170万两白银。1928年7月，这时候的清朝早已经灭亡十几年了，军阀孙殿英用炮弹轰开了裕陵，里面的所有珍贵陪葬品都被洗劫一空，乾隆身上则是被扒的干干净净。  甚至，孙殿英还命令手下把乾隆尸骨从棺材中拖了出来，任人踩踏。当时的末代皇帝溥仪在听说了这个消息后，跪地哀嚎，从溥仪的早年记载可以看出，他一直视乾隆为楷模。  后来，清朝遗老们组成的善后委员会到乾隆陵墓收尸，发现乾隆的头颅已经被压的粉碎，而其花白的辫子则被展览，其尸骨与其他人的尸骨散落在一起，谁也分不清楚，只好将其聚拢在一起，草草收葬。可怜这位活了89岁的十全老人，死后却落得如此下场，实在令人叹惋。#历史冷知识#","1609907241","2020-10-26 15:59:03    ","http://wx2.sinaimg.cn/wap180/0075f3ujgy1gk2o8ypnasj30b4083n40.jpg","232",,"50","6490399835",,"https://weibo.com/6490399835/JqYVA7KOb"
"JqLLZ6C1S","12","据说这是伊朗边境线附近地区居民的日常生活状态：没事了，就站在高处看亚美尼亚和阿塞拜疆激战，比看烟花礼炮刺激多了…… 态度岛的微博视频","1609907241","2020-10-25 06:29:42    ",,"43",,"19","1199581807","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4563800704352260&fromWap=1"" ]","https://weibo.com/1199581807/JqLLZ6C1S"
"Jr9IUsAad","11","重庆又见高空撒钱！知情人称疑土豪患病后用直升飞机洒钱！#社会新闻# 每日来看新鲜事儿的微博视频","1609907242","2020-10-27 19:28:03    ",,"13",,"5","6614014068","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4564722125832227&fromWap=1"" ]","https://weibo.com/6614014068/Jr9IUsAad"
"Jr9QjzO4s","64","重庆一土豪患病坐直升机在天空撒钱？ 梁溪说事的微博视频","1609907243","2020-10-27 19:46:18    ",,"103",,"6","1593711535","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4564723396706365&fromWap=1"" ]","https://weibo.com/1593711535/Jr9QjzO4s"
"JqQaIp8cD","325","#廖启智# TVB老戏骨廖启智居然在街头卖衣服，太心酸了，他为什么不去拍戏呢？[泪]","1609907245","2020-10-25 17:41:36    ","http://wx3.sinaimg.cn/wap180/b1d5cd55ly1gk1px0yj4hj20u0146ah3.jpg","7066",,"317","2983578965",,"https://weibo.com/2983578965/JqQaIp8cD"
"JqR4F9VrN","145","香港知名演员廖启智“智叔”，沦落到摆摊卖衣服吃路边摊？小儿子去世，大儿子欲变性，妻子抑郁，他的人生诸多磨难！  近日，有网友在香港偶遇智叔，没想到智叔竟然在摆摊卖衣服？看起来很随意邋遢的样子。其实早前智叔就被拍到过在路边吃路边摊了，行为邋遢不修边幅，而且穿的那件衣服跟这次被拍到的一模一样。  大家就好奇了，智叔好歹也是拿过奖的演员，TVB金牌绿叶，不至于沦落到这个地步吧？其实香港演员大部分都是很贫穷的，尤其是这样的配角。  早期的TVB，艺人拿固定薪水，每月固定给SHOW,拍电影流水作业，红了一个人，公司就往死里砸钱继续捧红，火了一个题材，公司就往死里撸,直到拍滥为止，这恐怕是商业化的香港电影最大的特色。  而在这样环境下成长起来的演员，要不一炮而红，要么只能一直龙套，过着明星的生活，拿着保安的薪水。而廖启智就是这样的，作为配角演了不少的戏，演技也是十分的好，但是待遇是很一般的。所以廖启智不得不开展副业，而且他小儿子年仅五岁就因血癌去世，妻子陈敏儿原本就患上产后抑郁，遭受如此打击后病情更为严重。  2013年，当时廖启智19岁的大儿子公开表示自己想做女人，还晒出多张浓妆艳抹的照片，陈敏儿为了儿子一下子愁白了头发。不过后来廖启智接受采访时也表示，自己愿意尊重孩子们的选择。  妻子患病，小儿子去世，大儿子欲变性，廖启智的生活可想有多艰辛，而且这些年香港的影视行业惨淡，像他这样的可有可无的配角更是无戏可拍，所以另谋生路很正常，只是让人不胜唏嘘。","1609907245","2020-10-25 19:59:27    ","http://wx4.sinaimg.cn/wap180/6e1b9219ly1gk1twfj3r2j20qo18lq7j.jpg","474",,"65","1847300633",,"https://weibo.com/1847300633/JqR4F9VrN"
"JqPx0lFjE","162","大儿子变性赶出家门，小儿子血癌病逝！廖启智与妻子相依为命，拍完戏回妻子店帮忙照顾生意，真心不容易的好男人！#情感# 卖黄昏的小橙子的微博视频","1609907246","2020-10-25 16:03:46    ",,"932",,"22","5942535690","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4563938961195024&fromWap=1"" ]","https://weibo.com/5942535690/JqPx0lFjE"
"JqRs4B9rp","451","香港知名演员廖启智“智叔”，沦落到摆摊卖衣服吃路边摊？小儿子去世，大儿子欲变性，妻子抑郁，他的人生诸多磨难！  近日，有网友在香港偶遇智叔，没想到智叔竟然在摆摊卖衣服？看起来很随意邋遢的样子。其实早前智叔就被拍到过在路边吃路边摊了，行为邋遢不修边幅，而且穿的那件衣服跟这次被拍到的一模一样。  大家就好奇了，智叔好歹也是拿过奖的演员，TVB金牌绿叶，不至于沦落到这个地步吧？其实香港演员大部分都是很贫穷的，尤其是这样的配角。  早期的TVB，艺人拿固定薪水，每月固定给SHOW,拍电影流水作业，红了一个人，公司就往死里砸钱继续捧红，火了一个题材，公司就往死里撸,直到拍滥为止，这恐怕是商业化的香港电影最大的特色。  而在这样环境下成长起来的演员，要不一炮而红，要么只能一直龙套，过着明星的生活，拿着保安的薪水。而廖启智就是这样的，作为配角演了不少的戏，演技也是十分的好，但是待遇是很一般的。所以廖启智不得不开展副业，而且他小儿子年仅五岁就因血癌去世，妻子陈敏儿原本就患上产后抑郁，遭受如此打击后病情更为严重。  2013年，当时廖启智19岁的大儿子公开表示自己想做女人，还晒出多张浓妆艳抹的照片，陈敏儿为了儿子一下子愁白了头发。不过后来廖启智接受采访时也表示，自己愿意尊重孩子们的选择。  妻子患病，小儿子去世，大儿子欲变性，廖启智的生活可想有多艰辛，而且这些年香港的影视行业惨淡，像他这样的可有可无的配角更是无戏可拍，所以另谋生路很正常，只是让人不胜唏嘘。","1609907246","2020-10-25 20:57:08    ","http://wx3.sinaimg.cn/wap180/7d7b9832ly1gk1vkffcwpj20qo16ijxd.jpg","4478",,"157","2105251890",,"https://weibo.com/2105251890/JqRs4B9rp"
"JqIZRufQp","4","孙殿英从乾隆头上扯下的辫子，回想当年，一代大帝乾隆爷这辫子是多么的威风凛凛！  在二十世纪二十年代的时候，军阀孙殿英以各种名义对乾隆的清东陵和慈禧定东陵进行了毁灭性的行动——抢劫。当他们这群军阀把陵墓弄开以后就像疯了一样从里面往外搬运那些金银财宝，他们却只看得见那些实实在在的金银财宝却看不见那些字画典籍之类的财富，把那些价值连城的东西就跟丢垃圾一样哪里丢的都是。  就在打开他们棺木的时候那些像土匪一样的士兵看到棺材里面的金银首饰的时候眼睛都在放光一样，就只能看到那些钱财完全想不到那是死人的棺材了，乾隆的辫子被扯下扔到地上被踩踏着，看到慈禧的裤子更值钱就把她的裤子也一样的脱了下来。原本两个艺术品一样的陵墓，经过他们的洗劫，艺术品却变成了废品。  后来过去看热闹的村民进去陵墓一看那里面简直就是一片废墟了，已经没有什么价值了。有人说慈禧嘴里面含着的夜明珠也被人挖走了，可想而知她的裤子都能被偷走，更何况是她嘴里面的夜明珠了。曾经两个人都是那样的风光过，都是历史上大人物，死后却要受到这样待遇。真的是让人感慨万千呀。  清高宗爱新觉罗·弘历（1711年9月25日—1799年2月7日），清朝第六位皇帝，定都北京之后的第四位皇帝。年号“乾隆”，寓意“天道昌隆”。在位六十年，禅位后又继续训政，实际行使最高权力长达六十三年零四个月，是中国历史上实际执掌国家最高权力时间最长的皇帝，也是最长寿的皇帝。  乾隆去世后，被风风光光的葬在清东陵裕陵，当时还有两位皇后和三位皇贵妃跟他同眠。建造这座皇陵，一共用了17年，花费170万两白银。1928年7月，这时候的清朝早已经灭亡十几年了，军阀孙殿英用炮弹轰开了裕陵，里面的所有珍贵陪葬品都被洗劫一空，乾隆身上则是被扒的干干净净。  甚至，孙殿英还命令手下把乾隆尸骨从棺材中拖了出来，任人踩踏。当时的末代皇帝溥仪在听说了这个消息后，跪地哀嚎，从溥仪的早年记载可以看出，他一直视乾隆为楷模。  后来，清朝遗老们组成的善后委员会到乾隆陵墓收尸，发现乾隆的头颅已经被压的粉碎，而其花白的辫子则被展览，其尸骨与其他人的尸骨散落在一起，谁也分不清楚，只好将其聚拢在一起，草草收葬。可怜这位活了89岁的十全老人，死后却落得如此下场，实在令人叹惋。#今天最秀#","1609907247","2020-10-24 23:25:38    ","http://wx2.sinaimg.cn/wap180/006YOwUUly1gjzi5eve7jj30b4083mxk.jpg","142",,"3","6395420088",,"https://weibo.com/6395420088/JqIZRufQp"
"JrCG1u612","1","据报道，十一名索马里海盗近日在美国法庭招认其实他们是为高盛工作的。  海盗们招认，其实他们的工作性质很简单，就是强行攻击那些和高盛已经做空的交易有关的船只，以从中获利。海盗还表示他们的工作性质其实类似于投资银行家，只不过没有其它银行部门的着装要求。  海盗们承认，他们是在2008年下半年的时候和高盛合并的，此举意在分到政府的救市金和享受银行业（相对于海盗业来说）相对宽松的政府监管。","1609907248","2020-10-30 21:10:35    ","http://wx3.sinaimg.cn/wap180/6ac8bfb2ly1gk7o21kjdxj21hh0u044i.jpg","1",,"1","1791541170",,"https://weibo.com/1791541170/JrCG1u612"
"JrbKe8OAG","35","【重庆：#一个土豪坐直升飞机向城区撒了3000万人民币#】 真猛！ 上帝之举！ …… 10月27日，重庆一个土豪乘坐直升飞机在天空向城区撒了3000万人民币，一些市民在地面捡钱，造成交通拥堵。 据了解，该土豪身患绝症，撒钱原因有待进一步了解 。 法治进行时的快手视频","1609907249","2020-10-28 00:36:47    ",,"43",,"39","1632990895","[ ""https://m.weibo.cn/s/video/show?object_id=2020772001:da52c3344d8aea356fb8c6d865baa213&fromWap=1"" ]","https://weibo.com/1632990895/JrbKe8OAG"
"JrfUcrQEz","6","10月27日，重庆上空出现一土豪，坐乘直升飞机撒钱30,000,000！司机路人纷纷捡钱，一度造成交通堵塞。 据说是土豪患了绝症才有此举。  没了生命一切都不再有意义，且行且珍惜啊！ 珍妮达达派的微博视频","1609907249","2020-10-28 11:12:21    ",,"3",,"1","7438338509","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4564959510593541&fromWap=1"" ]","https://weibo.com/7438338509/JrfUcrQEz"
"JrDq8niAc","0","十一名索马里海盗近日在美国法庭招认其实他们是为高盛工作的。  海盗们招认，其实他们的工作性质很简单，就是强行攻击那些和高盛已经做空的交易有关的船只，以从中获利。海盗还表示他们的工作性质其实类似于投资银行家，只不过没有其它银行部门的着装要求。  海盗们承认，他们是在2008年下半年的时候和高盛合并的，此举意在分到政府的救市金和享受银行业（相对于海盗业来说）相对宽松的政府监管。","1609907250","2020-10-30 23:04:12    ","http://wx3.sinaimg.cn/wap180/9390c1c1gy1gk7rc8afajj20j108dmxo.jpg","8",,"3","2475737537",,"https://weibo.com/2475737537/JrDq8niAc"
"JrKaW8GjH","10","据Huffington Post文章报道，十一名索马里海盗近日在美国法庭招认其实他们是为高盛（Goldman Sachs）工作的。  海盗们招认，其实他们的工作性质很简单，就是强行攻击那些和高盛已经做空的交易有关的船只，以从中获利。海盗还表示他们的工作性质其实类似于投资银行家，只不过没有其它银行部门的着装要求。  海盗们承认，他们是在2008年下半年的时候和高盛合并的，此举意在分到政府的救市金和享受银行业（相对于海盗业来说）相对宽松的政府监管。  在海盗们招认这一事实后，检方表示这个案子的情况被复杂化了，因为如此一来从法律上来讲这些海盗的身份就是银行家，而且他们的行为可以被理解为金融操作，这使得给这些海盗治罪的任务变得异常艰难。  =================  Somali Pirates Say They Are Subsidiary of Goldman Sachs  NORFOLK, VIRGINIA (The Borowitz Report) - Eleven indicted Somali pirates dropped a bombshell in a U.S. court today, revealing that their entire piracy operation is a subsidiary of banking giant Goldman Sachs.  There was an audible gasp in court when the leader of the pirates announced, ""We are doing God's work. We work for Lloyd Blankfein.""  The pirate, who said he earned a bonus of $48 million in dubloons last year, elaborated on the nature of the Somalis' work for Goldman, explaining that the pirates forcibly attacked ships that Goldman had already shorted.  ""We were functioning as investment bankers, only every day was casual Friday,"" the pirate said.  The pirate acknowledged that they merged their operations with Goldman in late 2008 to take advantage of the more relaxed regulations governing bankers as opposed to pirates, ""plus to get our share of the bailout money.""  In the aftermath of the shocking revelations, government prosecutors were scrambling to see if they still had a case against the Somali pirates, who would now be treated as bankers in the eyes of the law.  ""There are lots of laws that could bring these guys down if they were, in fact, pirates,"" one government source said. ""But if they're bankers, our hands are tied."" #区块链##比特币##美股# 美国·洛杉矶","1609907250","2020-10-31 16:15:59    ",,"18",,"9","3304189781",,"https://weibo.com/3304189781/JrKaW8GjH"
"Jss4d1YWR","187","这是选举办公室工作人员集体犯罪的铁证","1609907251","2020-11-05 08:00:16    ","http://wx1.sinaimg.cn/wap180/006s2MHPly1gkdyqyjtlij30t60m51kx.jpg","1768",,"163","5911198285",,"https://weibo.com/5911198285/Jss4d1YWR"
"Jssh07Y4s","83","选务人员集体犯罪现场  Countrycat的微博视频","1609907252","2020-11-05 08:31:46    ",,"414",,"50","5911198285","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4567818260119560&fromWap=1"" ]","https://weibo.com/5911198285/Jssh07Y4s"
"JsD6hCVrB","3","纪念李文亮医生——去年今日的他 大理·喜洲古镇","1609907253","2020-11-06 12:05:36    ","http://wx2.sinaimg.cn/wap180/0076lDAugy1gkfbn0lsjnj30nb0oqtb9.jpg","2",,"0","6506744906",,"https://weibo.com/6506744906/JsD6hCVrB"
"JsDds15Ms","3","纪念李文亮医生 大理·喜洲古镇","1609907253","2020-11-06 12:23:15    ","http://wx2.sinaimg.cn/wap180/0076lDAugy1gkfc05ynctj30ok0h4gms.jpg","5",,"0","6506744906",,"https://weibo.com/6506744906/JsDds15Ms"
"Jsy45pwsc","0","2019年11月5日，李文亮等八位医生传播关于武汉有不明病毒感染的消息，被“依法训诫”，后李文亮被安排至感染科工作，于2020年1月8日感染新型冠状病毒肺炎，2月7日凌晨不治身亡，时年34岁。","1609907254","2020-11-05 23:16:27    ","http://wx4.sinaimg.cn/wap180/005FaW5zly1gkepet1wq5j30o00dkwfd.jpg","0",,"0","5189100513",,"https://weibo.com/5189100513/Jsy45pwsc"
"Jsylkb6TC","0","去年今天，时间好快也好慢。 2019年11月5日，李文亮等八位医生传播关于武汉有不明病毒感染的消息，被“依法训诫”后，李文亮被安排至感染科工作，于2020年1月8日感染新型冠状病毒肺炎。2月7日凌晨不治身亡，时年34岁。","1609907255","2020-11-05 23:58:55    ","http://wx3.sinaimg.cn/wap180/81fc83b5ly1gkeqmzeyw6j20n00bwwf5.jpg","5",,"0","2180809653",,"https://weibo.com/2180809653/Jsylkb6TC"
"JsBxIF2rJ","336","一年前，2019年11月5号，武汉有八人因传播新冠谣言被捕，一举成为新世纪新闻。而今天新冠肺炎已蔓延全世界造成一百多万人死亡，目前尚无有效药物控制病毒继续蔓延。","1609907256","2020-11-06 08:07:41    ","http://wx4.sinaimg.cn/wap180/005JYtSugy1gkf4rlyexyj30o00dkaff.jpg","3131",,"191","5260013814",,"https://weibo.com/5260013814/JsBxIF2rJ"
"JsQ6IjH3p","0","分享图片","1609907257","2020-11-07 21:12:21    ","http://wx2.sinaimg.cn/wap180/3bd0f6e2gy1gkgx2cqx0rj21a80u0dm2.jpg","2",,"22","1003550434",,"https://weibo.com/1003550434/JsQ6IjH3p"
