"_id","id","prob","topic"
"6039b634656c0000f90197f0","zdfM9tyPr","0.785539","社会时事"
"6039b634656c0000f90197f1","zt3A0ie33","0.8843139999999999","社会时事"
"6039b634656c0000f90197f2","ztblJq9sr","0.8959450000000001","社会时事"
"6039b634656c0000f90197f3","GnA3T0JwX","0.800081","社会时事"
"6039b634656c0000f90197f4","z2rVBnAg6","0.5","社会时事"
"6039b634656c0000f90197f5","zwX59fYLH","0.869136","社会时事"
"6039b634656c0000f90197f6","yxhJjj5Cu","0.8296","社会时事"
"6039b634656c0000f90197f7","CdSEoCbpC","0.853826","社会时事"
"6039b634656c0000f90197f8","B7prAwVup","0.861067","社会时事"
"6039b634656c0000f90197f9","C3Qca7TXk","0.875374","社会时事"
"6039b634656c0000f90197fa","CgSb0qLzV","0.880777","母婴育儿"
"6039b634656c0000f90197fb","Beky09tbG","0.8215870000000001","社会时事"
"6039b634656c0000f90197fc","E8A2zA7J1","0.8762840000000001","娱乐"
"6039b634656c0000f90197fd","yBmkjpRIv","0.808898","社会时事"
"6039b634656c0000f90197fe","F4orXzn6y","0.848165","娱乐"
"6039b634656c0000f90197ff","Cb4YH8zDs","0.854402","社会时事"
"6039b634656c0000f9019800","HvfFzgv29","0.6888479999999999","社会时事"
"6039b634656c0000f9019801","DznzvrP6u","0.708067","社会时事"
"6039b634656c0000f9019802","yBZ8sot5C","0.810317","社会时事"
"6039b634656c0000f9019803","F7uQTaqQd","0.7008270000000001","社会时事"
"6039b634656c0000f9019804","CdZNXuZKK","0.854449","社会时事"
"6039b634656c0000f9019805","Ik9s13iTl","0.808029","娱乐"
"6039b634656c0000f9019806","EBVjzlkvf","0.829343","社会时事"
"6039b634656c0000f9019807","BrorgvDzd","0.839794","母婴育儿"
"6039b634656c0000f9019808","CniWZkruj","0.8340700000000001","社会时事"
"6039b634656c0000f9019809","B8FLFoMyp","0.8733139999999999","社会时事"
"6039b634656c0000f901980a","CnRAlAdlL","0.826421","社会时事"
"6039b634656c0000f901980b","Cb6HNqtfS","0.8596659999999999","社会时事"
"6039b634656c0000f901980c","zlofGenR0","0.90254","历史文化"
"6039b634656c0000f901980d","znlOT50RV","0.8530549999999999","社会时事"
"6039b634656c0000f901980e","BnJfwqJee","0.835016","社会时事"
"6039b634656c0000f901980f","HkM1GggsV","0.830518","社会时事"
"6039b634656c0000f9019810","yBnX77izS","0.883225","军事"
"6039b634656c0000f9019811","CcDLuamAd","0.883006","母婴育儿"
"6039b634656c0000f9019812","zd1Pv1XUq","0.847613","常识"
"6039b634656c0000f9019813","CpfrX3oCx","0.845928","情感"
"6039b634656c0000f9019814","zaBSflAT4","0.7627189999999999","社会时事"
"6039b634656c0000f9019815","HuzgOcslN","0.850137","国际"
"6039b634656c0000f9019816","A2QieAP4l","0.8658540000000001","社会时事"
"6039b634656c0000f9019817","C7OSzzwzn","0.848453","社会时事"
"6039b634656c0000f9019818","z3LsAiVh3","0.799579","社会时事"
"6039b634656c0000f9019819","E1froqaLw","0.808546","社会时事"
"6039b634656c0000f901981a","BDS7ucvZb","0.848543","社会时事"
"6039b634656c0000f901981b","CoUF0F4j2","0.845928","情感"
"6039b634656c0000f901981c","Ce3i4wyYv","0.830559","社会时事"
"6039b634656c0000f901981d","CcdIj3YxY","0.8551639999999999","社会时事"
"6039b634656c0000f901981e","CCU8gjyjc","0.796296","社会时事"
"6039b634656c0000f901981f","FfYX2frHx","0.909117","社会时事"
"6039b634656c0000f9019820","GstUss6Jb","0.8245530000000001","社会时事"
"6039b634656c0000f9019821","F3PyOCFw5","0.831415","常识"
"6039b634656c0000f9019822","zn7en6uZe","0.8263159999999999","社会时事"
"6039b634656c0000f9019823","Cdq1JvjOm","0.80728","社会时事"
"6039b634656c0000f9019824","EApX54VWE","0.9031129999999999","母婴育儿"
"6039b634656c0000f9019825","yAKCguuEI","0.8128449999999999","社会时事"
"6039b634656c0000f9019826","Ce08tyfik","0.828325","社会时事"
"6039b634656c0000f9019827","FhIzf0JFJ","0.822391","社会时事"
"6039b634656c0000f9019828","CdyTUxlSf","0.8547870000000001","社会时事"
"6039b634656c0000f9019829","ID1W814I4","0.8276379999999999","社会时事"
"6039b634656c0000f901982a","DvsowCzMK","0.845873","社会时事"
"6039b634656c0000f901982b","H24LflOqP","0.881034","社会时事"
"6039b634656c0000f901982c","z7VTAhJGh","0.827174","社会时事"
"6039b634656c0000f901982d","Cnff4ca47","0.8881290000000001","社会时事"
"6039b634656c0000f901982e","Jpuhm1iXK","0.82888","娱乐"
"6039b634656c0000f901982f","zA9r5fymt","0.7471369999999999","教育"
"6039b634656c0000f9019830","C8d9zdY5Q","0.827467","社会时事"
"6039b634656c0000f9019831","ChWzEioKy","0.8648600000000001","母婴育儿"
"6039b634656c0000f9019832","CiofFDmoS","0.838091","母婴育儿"
"6039b634656c0000f9019833","EsVPIruKm","0.855133","历史文化"
"6039b634656c0000f9019834","BtPOttBnO","0.859564","社会时事"
"6039b634656c0000f9019835","zt5EJy7yx","0.892502","社会时事"
"6039b634656c0000f9019836","CieVNxwgG","0.839792","母婴育儿"
"6039b634656c0000f9019837","zd5FWdRck","0.8209139999999999","社会时事"
"6039b634656c0000f9019838","F8x1Tb7ka","0.8857430000000001","社会时事"
"6039b634656c0000f9019839","zfuJYy7Wr","0.8486540000000001","娱乐"
"6039b634656c0000f901983a","zAgeX5n2c","0.678815","教育"
"6039b634656c0000f901983b","BFpuHiBO9","0.8921549999999999","社会时事"
"6039b634656c0000f901983c","zpqKi3uMe","0.8220940000000001","社会时事"
"6039b634656c0000f901983d","CtavszIUP","0.786133","社会时事"
"6039b634656c0000f901983e","A2z7jeVcu","0.841335","社会时事"
"6039b634656c0000f901983f","A3v1xr3z1","0.8023899999999999","娱乐"
"6039b634656c0000f9019840","DvQBCeC25","0.855582","社会时事"
"6039b634656c0000f9019841","yDosVnN8T","0.866467","社会时事"
"6039b634656c0000f9019842","Brg0vebR4","0.835691","社会时事"
"6039b634656c0000f9019843","CvBvrACPh","0.828736","社会时事"
"6039b634656c0000f9019844","zt35ku9g0","0.8969600000000001","社会时事"
"6039b634656c0000f9019845","BsSPLdH2t","0.865743","社会时事"
"6039b634656c0000f9019846","Gn8aD6qqi","0.8680260000000001","社会时事"
"6039b634656c0000f9019847","zwqUw058X","0.8264739999999999","社会时事"
"6039b634656c0000f9019848","CoVWwFK0W","0.8015979999999999","社会时事"
"6039b634656c0000f9019849","yBuZNe3aQ","0.8213520000000001","社会时事"
"6039b634656c0000f901984a","AAUnlkQTD","0.826102","社会时事"
"6039b634656c0000f901984b","BbyUTbnik","0.739767","社会时事"
"6039b634656c0000f901984c","CdJszklJi","0.8350870000000001","社会时事"
"6039b634656c0000f901984d","CnxFS8RNz","0.8208479999999999","社会时事"
"6039b634656c0000f901984e","zDZ7WDAo2","0.8278110000000001","社会时事"
"6039b634656c0000f901984f","BFWIGiTaM","0.815042","历史文化"
"6039b634656c0000f9019850","A5r0Zmwvz","0.8657090000000001","社会时事"
"6039b634656c0000f9019851","EzAVruz30","0.896199","社会时事"
"6039b634656c0000f9019852","DssHdc1Fw","0.847455","社会时事"
"6039b634656c0000f9019853","Co5r7pniH","0.854851","社会时事"
"6039b634656c0000f9019854","AqUzyqUMe","0.875662","常识"
"6039b634656c0000f9019855","zt42GxjkU","0.885194","社会时事"
"6039b634656c0000f9019856","zj52ci9jX","0.7309439999999999","社会时事"
"6039b634656c0000f9019857","zt4zyza2q","0.8789540000000001","社会时事"
"6039b634656c0000f9019858","CdYFZ6sam","0.855885","社会时事"
"6039b634656c0000f9019859","CcWL3sdWM","0.804362","社会时事"
"6039b634656c0000f901985a","DsLu0f2mN","0.8660389999999999","社会时事"
"6039b634656c0000f901985b","z7HLmkfnr","0.834103","社会时事"
"6039b634656c0000f901985c","BEsrpBGL4","0.853568","国际"
"6039b634656c0000f901985d","zvWPEoQtI","0.816695","常识"
"6039b634656c0000f901985e","C3ZwhiwEV","0.874224","社会时事"
"6039b634656c0000f901985f","CgUTqf7oW","0.8696309999999999","母婴育儿"
"6039b634656c0000f9019860","J6Xzlt7IJ","0.8072239999999999","社会时事"
"6039b634656c0000f9019861","Codar4ZVx","0.8427600000000001","社会时事"
"6039b634656c0000f9019862","CC4ydhDRv","0.7804","社会时事"
"6039b634656c0000f9019863","z8c808tOB","0.8687239999999999","社会时事"
"6039b634656c0000f9019864","CgKz4sXVE","0.876244","母婴育儿"
"6039b634656c0000f9019865","EAEJBkUUN","0.8553790000000001","社会时事"
"6039b634656c0000f9019866","AB8TGq5nn","0.8429840000000001","国际"
"6039b634656c0000f9019867","GnlWY3E0I","0.8159109999999999","社会时事"
"6039b634656c0000f9019868","Cmgw4jjQs","0.791859","社会时事"
"6039b634656c0000f9019869","ClWW6mGl6","0.832923","社会时事"
"6039b634656c0000f901986a","CinekyFUI","0.8227690000000001","母婴育儿"
"6039b634656c0000f901986b","BEbfNarFC","0.8874360000000001","社会时事"
"6039b634656c0000f901986c","zzPO7ps6K","0.8657590000000001","社会时事"
"6039b634656c0000f901986d","AmC1ICsEC","0.88855","社会时事"
"6039b634656c0000f901986e","DqJEyaT1G","0.8364219999999999","社会时事"
"6039b634656c0000f901986f","zp5Pl0JA6","0.8277180000000001","社会时事"
"6039b634656c0000f9019870","zmDpG5eWi","0.799916","社会时事"
"6039b634656c0000f9019871","CvMZSAOli","0.8758040000000001","社会时事"
"6039b634656c0000f9019872","z0D4Ixjzk","0.8394860000000001","社会时事"
"6039b634656c0000f9019873","CvtP5aPzm","0.8648600000000001","母婴育儿"
"6039b634656c0000f9019874","ztUhmkS7T","0.5","社会时事"
"6039b634656c0000f9019875","IwrbmeCt0","0.5","社会时事"
"6039b634656c0000f9019876","C8yadm5NC","0.9067120000000001","社会时事"
"6039b634656c0000f9019877","CeBGjAVzs","0.851942","社会时事"
"6039b634656c0000f9019878","E9Js2vQJJ","0.848318","社会时事"
"6039b634656c0000f9019879","F4artv8Yc","0.909117","社会时事"
"6039b634656c0000f901987a","Czri8jEjv","0.821055","母婴育儿"
"6039b634656c0000f901987b","EwAa8j23U","0.910638","社会时事"
"6039b634656c0000f901987c","C3Wln44DW","0.864726","社会时事"
"6039b634656c0000f901987d","Fb78SuvQi","0.815371","社会时事"
"6039b634656c0000f901987e","FffYv6R0A","0.8670260000000001","社会时事"
"6039b634656c0000f901987f","z6OFcpOsa","0.8285870000000001","社会时事"
"6039b634656c0000f9019880","A3Yyo7wIV","0.8529530000000001","社会时事"
"6039b634656c0000f9019881","BkzWhxppH","0.923793","社会时事"
"6039b634656c0000f9019882","BjvHiC6el","0.865994","母婴育儿"
"6039b634656c0000f9019883","Dvt7JDcY1","0.8908590000000001","教育"
"6039b634656c0000f9019884","IpIN9qc8a","0.8508100000000001","社会时事"
"6039b634656c0000f9019885","F2muxcq3n","0.854582","社会时事"
"6039b634656c0000f9019886","C8WcnnTRm","0.8917510000000001","社会时事"
"6039b634656c0000f9019887","zdmZagQt1","0.8574870000000001","社会时事"
"6039b634656c0000f9019888","IxQpX9dIb","0.6775329999999999","社会时事"
"6039b634656c0000f9019889","zkZo7ENLu","0.80794","科技"
"6039b634656c0000f901988a","ABKzfpSZx","0.851075","国际"
"6039b634656c0000f901988b","ClHt9B8YL","0.853826","社会时事"
"6039b634656c0000f901988c","zmDXXwew7","0.817365","社会时事"
"6039b634656c0000f901988d","zB3CFuRqe","0.856718","社会时事"
"6039b634656c0000f901988e","CbSZjmTVA","0.8514520000000001","教育"
"6039b634656c0000f901988f","CaFWzEXJQ","0.876492","社会时事"
"6039b634656c0000f9019890","A6hoRaxTq","0.858825","社会时事"
"6039b634656c0000f9019891","zcfGl3NCf","0.8278790000000001","社会时事"
"6039b634656c0000f9019892","CvLaPvjYG","0.8715229999999999","社会时事"
"6039b634656c0000f9019893","Io3ARb8iR","0.729811","社会时事"
"6039b634656c0000f9019894","C9nQAdiI5","0.8635440000000001","社会时事"
"6039b634656c0000f9019895","FdcxbDBHc","0.911533","娱乐"
"6039b634656c0000f9019896","HBE9c6isp","0.787459","社会时事"
"6039b634656c0000f9019897","zn12ij2tv","0.875763","社会时事"
"6039b634656c0000f9019898","BiU0Jh5BD","0.8870620000000001","娱乐"
"6039b634656c0000f9019899","A3mhPcQS8","0.8213600000000001","国际"
"6039b634656c0000f901989a","CasbFDNBb","0.761562","社会时事"
"6039b634656c0000f901989b","ym8wshdQ5","0.804072","国际"
"6039b634656c0000f901989c","z8GmB9Wxq","0.827822","社会时事"
"6039b634656c0000f901989d","yASjmqfgT","0.807453","社会时事"
"6039b634656c0000f901989e","E95ZNCXr0","0.6452979999999999","常识"
"6039b634656c0000f901989f","CoBan5aoH","0.812686","社会时事"
"6039b634656c0000f90198a0","EwiWc0lP1","0.915067","社会时事"
"6039b634656c0000f90198a1","EwVfZtAXS","0.8481989999999999","社会时事"
"6039b634656c0000f90198a2","CdXY9al8f","0.844087","社会时事"
"6039b634656c0000f90198a3","HCNJ3uYDA","0.828304","国际"
"6039b634656c0000f90198a4","zt3vEukov","0.862858","社会时事"
"6039b634656c0000f90198a5","CnQHHeqQS","0.791974","社会时事"
"6039b634656c0000f90198a6","zBT6Ts8UR","0.8651280000000001","社会时事"
"6039b634656c0000f90198a7","z4WFRttol","0.8401649999999999","社会时事"
"6039b634656c0000f90198a8","EAI0812jQ","0.8605229999999999","社会时事"
"6039b634656c0000f90198a9","z8GzYAdkP","0.81598","社会时事"
"6039b634656c0000f90198aa","Ce00b9nHS","0.8650399999999999","社会时事"
"6039b634656c0000f90198ab","CoEeD8TYT","0.7949390000000001","社会时事"
"6039b634656c0000f90198ac","F4NkgAuTz","0.871597","母婴育儿"
"6039b634656c0000f90198ad","Bnoe8oHTW","0.926234","社会时事"
"6039b634656c0000f90198ae","C3PlPl1tu","0.8501540000000001","社会时事"
"6039b634656c0000f90198af","zr4IVELFD","0.799693","社会时事"
"6039b634656c0000f90198b0","zmwAF6cqv","0.835616","国际"
"6039b634656c0000f90198b1","CaMSrBXWH","0.778604","社会时事"
"6039b634656c0000f90198b2","CoCry6RkI","0.805729","社会时事"
"6039b634656c0000f90198b3","zmYyOyv7d","0.7760739999999999","社会时事"
"6039b634656c0000f90198b4","GFscJA74P","1.0","社会时事"
"6039b634656c0000f90198b5","CoVIdDpGx","0.819172","社会时事"
"6039b634656c0000f90198b6","E8AtuwFCo","0.890117","娱乐"
"6039b634656c0000f90198b7","A398lDASn","0.8023899999999999","娱乐"
"6039b634656c0000f90198b8","C40T0hUPw","0.87877","社会时事"
"6039b634656c0000f90198b9","Evi7h1r5r","0.810539","社会时事"
"6039b634656c0000f90198ba","CiwAJjJcG","0.834957","母婴育儿"
"6039b634656c0000f90198bb","zwgdIvrot","0.898243","教育"
"6039b634656c0000f90198bc","znebocGhM","0.814287","娱乐"
"6039b634656c0000f90198bd","CvG3KsCes","0.813964","社会时事"
"6039b634656c0000f90198be","z85G1gxxh","0.839026","社会时事"
"6039b634656c0000f90198bf","CasKmwq9o","0.8223729999999999","社会时事"
"6039b634656c0000f90198c0","CdTKWoWBJ","0.860175","社会时事"
"6039b634656c0000f90198c1","zdzE08egJ","0.841922","社会时事"
"6039b634656c0000f90198c2","CnGLVBX6C","0.826421","社会时事"
"6039b634656c0000f90198c3","I51mZiSc4","0.5","社会时事"
"6039b634656c0000f90198c4","zsZCg88SK","0.866554","社会时事"
"6039b634656c0000f90198c5","zt8c1nnB7","0.885194","社会时事"
"6039b634656c0000f90198c6","Cjh5H3fdq","0.7902779999999999","社会时事"
"6039b634656c0000f90198c7","z8X7l1WIx","0.8964540000000001","娱乐"
"6039b634656c0000f90198c8","zlwGLpcfp","0.839252","社会时事"
"6039b634656c0000f90198c9","zu40V9DLl","0.887217","娱乐"
"6039b634656c0000f90198ca","Cb0oE7duU","0.813024","社会时事"
"6039b634656c0000f90198cb","zpbxkjqUo","0.8277180000000001","社会时事"
"6039b634656c0000f90198cc","z3v9tl12v","0.849403","社会时事"
"6039b634656c0000f90198cd","Cl1Rzp0hL","0.7487590000000001","教育"
"6039b634656c0000f90198ce","A3caztkES","0.8023899999999999","娱乐"
"6039b634656c0000f90198cf","CvHwYubwa","0.863383","社会时事"
"6039b634656c0000f90198d0","ziHqarM3s","0.762196","社会时事"
"6039b634656c0000f90198d1","DhH2pjmiM","0.8286049999999999","社会时事"
"6039b634656c0000f90198d2","CgiXYn91k","0.8622139999999999","社会时事"
"6039b634656c0000f90198d3","zwDJCDS2Y","0.8234090000000001","社会时事"
"6039b634656c0000f90198d4","z1crmiJil","0.875136","娱乐"
"6039b634656c0000f90198d5","GnAHQqG7a","0.843635","社会时事"
"6039b634656c0000f90198d6","zqtAWozT1","0.816448","科技"
"6039b634656c0000f90198d7","BsWaiFxRw","0.858748","社会时事"
"6039b634656c0000f90198d8","yB72ME7uS","0.8653420000000001","社会时事"
"6039b634656c0000f90198d9","CdRkhkla7","0.828325","社会时事"
"6039b634656c0000f90198da","CgDe0DTph","0.880777","母婴育儿"
"6039b634656c0000f90198db","CkYKIzCpr","0.748747","教育"
"6039b634656c0000f90198dc","zq9UfrOiP","0.8204549999999999","娱乐"
"6039b634656c0000f90198dd","CdhSR9MP3","0.823609","娱乐"
"6039b634656c0000f90198de","CuHpSfDeS","0.890033","社会时事"
"6039b634656c0000f90198df","D1H4seTdM","0.8676959999999999","社会时事"
"6039b634656c0000f90198e0","z5qzAyE5S","0.862612","社会时事"
"6039b634656c0000f90198e1","CmzMGjfYu","0.853826","社会时事"
"6039b634656c0000f90198e2","C8IwhcGZt","0.8288129999999999","社会时事"
"6039b634656c0000f90198e3","I8PkiiQe4","0.859355","娱乐"
"6039b634656c0000f90198e4","Ea1x5hfYm","0.857734","社会时事"
"6039b634656c0000f90198e5","ztdljwpyP","0.8555809999999999","社会时事"
"6039b634656c0000f90198e6","CocfB3EH8","0.5","社会时事"
"6039b634656c0000f90198e7","CiqMylHYv","0.86167","母婴育儿"
"6039b634656c0000f90198e8","z8agIe6EA","0.8150229999999999","社会时事"
"6039b634656c0000f90198e9","CvFtGsTxD","0.8033640000000001","历史文化"
"6039b634656c0000f90198ea","C3W7RDEJr","0.8509469999999999","社会时事"
"6039b634656c0000f90198eb","EEchv4Rut","0.8306959999999999","社会时事"
"6039b634656c0000f90198ec","zpNI0AWt1","0.8220860000000001","社会时事"
"6039b634656c0000f90198ed","zt8NoznjB","0.886391","社会时事"
"6039b634656c0000f90198ee","zcUuPCJh5","0.791528","社会时事"
"6039b634656c0000f90198ef","D1cPZuiP1","0.824269","社会时事"
"6039b634656c0000f90198f0","AqUw6gzhT","0.895359","社会时事"
"6039b634656c0000f90198f1","CkxWX6Sjq","0.6342899999999999","社会时事"
"6039b634656c0000f90198f2","C3vKUz42i","0.868259","社会时事"
"6039b634656c0000f90198f3","yAEyMqpBy","0.8463459999999999","社会时事"
"6039b634656c0000f90198f4","znICgENh3","0.8058890000000001","国际"
"6039b634656c0000f90198f5","ztwH2A21k","0.8733420000000001","社会时事"
"6039b634656c0000f90198f6","Hlxon24y0","0.8669879999999999","社会时事"
"6039b634656c0000f90198f7","z23D15Jom","0.8388040000000001","社会时事"
"6039b634656c0000f90198f8","z9szBfsWK","0.8372809999999999","国际"
"6039b634656c0000f90198f9","Fil2JzUrP","0.862123","社会时事"
"6039b634656c0000f90198fa","CbHRF4dxB","0.8767799999999999","社会时事"
"6039b634656c0000f90198fb","CjaPneSbk","0.82262","社会时事"
"6039b634656c0000f90198fc","yuJjeEa8f","0.8544930000000001","社会时事"
"6039b634656c0000f90198fd","CoACogvjJ","0.828518","社会时事"
"6039b634656c0000f90198fe","A0z6u0RGK","0.8723129999999999","社会时事"
"6039b634656c0000f90198ff","GgaLE9YoJ","0.826708","社会时事"
"6039b634656c0000f9019900","z8OXzr2uq","0.752603","社会时事"
"6039b634656c0000f9019901","yBql0d7Wn","0.822785","军事"
"6039b634656c0000f9019902","IuQ1qtbCF","0.766621","教育"
"6039b634656c0000f9019903","ztKSM0i6H","0.5","社会时事"
"6039b634656c0000f9019904","zndZplJMK","0.811348","娱乐"
"6039b634656c0000f9019905","C3EQmcStP","0.814657","娱乐"
"6039b634656c0000f9019906","C9W70jBPI","0.880798","社会时事"
"6039b634656c0000f9019907","zm9fH71Sy","0.8102779999999999","社会时事"
"6039b634656c0000f9019908","zA96xoFc0","0.760834","教育"
"6039b634656c0000f9019909","Callw3gdz","0.8740629999999999","社会时事"
"6039b634656c0000f901990a","CnIhWuuYv","0.8269770000000001","社会时事"
"6039b634656c0000f901990b","D1XgnBvZ8","0.797647","母婴育儿"
"6039b634656c0000f901990c","Btkl3annZ","0.851806","社会时事"
"6039b634656c0000f901990d","GcUDHuAFo","0.902016","社会时事"
"6039b634656c0000f901990e","z4FdGvILP","0.886951","社会时事"
"6039b634656c0000f901990f","ytkIj6WkE","0.8693110000000001","国际"
"6039b634656c0000f9019910","ClumO9sqE","0.853826","社会时事"
"6039b634656c0000f9019911","CvLJMDsju","0.873094","社会时事"
"6039b634656c0000f9019912","DEmel45sU","0.8946850000000001","社会时事"
"6039b634656c0000f9019913","IcfLl0ZAS","0.857986","娱乐"
"6039b634656c0000f9019914","ChC4KFm9l","0.8757020000000001","社会时事"
"6039b634656c0000f9019915","zC1U77MzT","0.8327540000000001","常识"
"6039b634656c0000f9019916","CxbL7BlU2","0.783482","社会时事"
"6039b634656c0000f9019917","DxDTUjfPH","0.8441360000000001","社会时事"
"6039b634656c0000f9019918","Gx1pzfG5c","0.8478030000000001","社会时事"
"6039b634656c0000f9019919","zwWEJm2Cg","0.860483","社会时事"
"6039b634656c0000f901991a","z4EiZhPQy","0.8804379999999999","娱乐"
"6039b634656c0000f901991b","CeCpCfc6c","0.810385","教育"
"6039b634656c0000f901991c","CgVbqB8NW","0.77027","社会时事"
"6039b634656c0000f901991d","Co5fNENQX","0.866129","社会时事"
"6039b634656c0000f901991e","CoiRmgQud","0.782312","社会时事"
"6039b634656c0000f901991f","CvWPywYKc","0.889692","社会时事"
"6039b634656c0000f9019920","zeg3ObPCg","0.86103","娱乐"
"6039b634656c0000f9019921","z6Ny2z8Ow","0.846979","社会时事"
"6039b634656c0000f9019922","zA4tCvCSJ","0.791489","社会时事"
"6039b634656c0000f9019923","CaWkjinOM","0.844677","社会时事"
"6039b634656c0000f9019924","Cwvhpdczd","0.818441","国际"
"6039b634656c0000f9019925","z0CAgn3B0","0.847675","社会时事"
"6039b634656c0000f9019926","BbEPov40c","0.777882","社会时事"
"6039b634656c0000f9019927","Gk0w8ptea","0.8145939999999999","教育"
"6039b634656c0000f9019928","BtF1zqTLC","0.8550200000000001","社会时事"
"6039b634656c0000f9019929","yBer64uZj","0.889156","社会时事"
"6039b634656c0000f901992a","A15Zcdbp3","0.836751","社会时事"
"6039b634656c0000f901992b","C9ru3jTJz","0.8162590000000001","社会时事"
"6039b634656c0000f901992c","Fda50AbQo","0.8114","社会时事"
"6039b634656c0000f901992d","CgrhbmeTy","0.847877","社会时事"
"6039b634656c0000f901992e","C7KA0qVlc","0.8383149999999999","社会时事"
"6039b634656c0000f901992f","EwpqS8Bim","0.838562","社会时事"
"6039b634656c0000f9019930","yAGnTmjYx","0.79433","社会时事"
"6039b634656c0000f9019931","Ewyn8mUp7","0.833619","社会时事"
"6039b634656c0000f9019932","Bqso8q65s","0.880763","社会时事"
"6039b634656c0000f9019933","CvGSOmvo6","0.812104","社会时事"
"6039b634656c0000f9019934","ztaR8mkFA","0.883461","社会时事"
"6039b634656c0000f9019935","zw6knzXZF","0.8046399999999999","社会时事"
"6039b634656c0000f9019936","CnUCHaLDc","0.8288129999999999","社会时事"
"6039b634656c0000f9019937","C3dJR7j6G","0.8818020000000001","社会时事"
"6039b634656c0000f9019938","FhWmuvmfT","0.931685","社会时事"
"6039b634656c0000f9019939","I4sQljJc0","0.844683","社会时事"
"6039b634656c0000f901993a","C40fEDqYg","0.8679129999999999","社会时事"
"6039b634656c0000f901993b","znir7gDX6","0.854974","社会时事"
"6039b634656c0000f901993c","CvLrL9Ed8","0.837685","社会时事"
"6039b634656c0000f901993d","A5zv2haBf","0.833658","社会时事"
"6039b634656c0000f901993e","C7JpAsuXn","0.818058","社会时事"
"6039b634656c0000f901993f","CdOMflew3","0.878748","社会时事"
"6039b634656c0000f9019940","CidWc1Qe7","0.8198770000000001","母婴育儿"
"6039b634656c0000f9019941","yBnbEzYmc","0.873511","社会时事"
"6039b634656c0000f9019942","IC7KoiHVQ","0.8444870000000001","娱乐"
"6039b634656c0000f9019943","AaRex5Zkv","0.8308709999999999","社会时事"
"6039b634656c0000f9019944","zA9AFuBEw","0.737913","社会时事"
"6039b634656c0000f9019945","BelqNpZr4","0.842859","科技"
"6039b634656c0000f9019946","Bss2KlP5J","0.799818","社会时事"
"6039b634656c0000f9019947","CaGXlklPg","0.8152510000000001","社会时事"
"6039b634656c0000f9019948","CdSlf1PI2","0.853826","社会时事"
"6039b634656c0000f9019949","A27GHtWH7","0.835142","社会时事"
"6039b634656c0000f901994a","A5AISbrM7","0.875174","社会时事"
"6039b634656c0000f901994b","CqpAtB9pI","0.826421","社会时事"
"6039b634656c0000f901994c","IsCS5jDsz","0.756502","常识"
"6039b634656c0000f901994d","yAF4VfCEe","0.861741","社会时事"
"6039b634656c0000f901994e","zBpkuwhHC","0.802243","社会时事"
"6039b634656c0000f901994f","DqxXpEmTq","0.8519479999999999","社会时事"
"6039b634656c0000f9019950","znRqvjl44","0.8325309999999999","娱乐"
"6039b634656c0000f9019951","B7Bu12JOq","0.7499979999999999","教育"
"6039b634656c0000f9019952","zm8ECubw7","0.848915","常识"
"6039b634656c0000f9019953","zt2xExwXQ","0.69724","社会时事"
"6039b634656c0000f9019954","CjUpSwmQ0","0.8247549999999999","社会时事"
"6039b634656c0000f9019955","yBr19eppS","0.9050819999999999","军事"
"6039b634656c0000f9019956","z6eL8lr36","0.849564","社会时事"
"6039b634656c0000f9019957","CaDy1dhQh","0.797713","社会时事"
"6039b634656c0000f9019958","FliyQehx1","0.8868389999999999","社会时事"
"6039b634656c0000f9019959","CkRIy5akh","0.825883","社会时事"
"6039b634656c0000f901995a","F2NYkkk1Z","0.815982","常识"
"6039b634656c0000f901995b","BE0vWgkOK","0.928535","娱乐"
"6039b634656c0000f901995c","CzyqK3JNl","0.828683","社会时事"
"6039b634656c0000f901995d","D1iERjVvB","0.8148479999999999","社会时事"
"6039b634656c0000f901995e","FodJFoB2G","0.8697360000000001","社会时事"
"6039b634656c0000f901995f","CinXC1WCi","0.839792","母婴育儿"
"6039b634656c0000f9019960","EyvfBsq6X","0.5","社会时事"
"6039b634656c0000f9019961","yxRb3xZHv","0.846018","社会时事"
"6039b634656c0000f9019962","GmdWy1KbB","0.854124","社会时事"
"6039b634656c0000f9019963","ztdWC5h2b","0.8839610000000001","社会时事"
"6039b634656c0000f9019964","Cp4PA3zib","0.845928","情感"
"6039b634656c0000f9019965","zfEEuppNg","0.825307","社会时事"
"6039b634656c0000f9019966","z97g7zphl","0.673495","社会时事"
"6039b634656c0000f9019967","CcruFhit8","0.8697229999999999","母婴育儿"
"6039b634656c0000f9019968","ze0iDuQbI","0.8615229999999999","社会时事"
"6039b634656c0000f9019969","zr5tLa2aV","0.820418","科技"
"6039b634656c0000f901996a","F0xfMsvvj","0.890849","社会时事"
"6039b634656c0000f901996b","zpNo3ot2l","0.8277180000000001","社会时事"
"6039b634656c0000f901996c","C7NxYp76A","0.87179","社会时事"
"6039b634656c0000f901996d","E2zrqE9Ko","0.880719","社会时事"
"6039b634656c0000f901996e","CoBH76DLl","0.81813","社会时事"
"6039b634656c0000f901996f","GgawyCpO9","0.8387100000000001","社会时事"
"6039b634656c0000f9019970","F0rc8nVEH","0.855824","社会时事"
